Latitude (decimal degrees):	53.367
Longitude (decimal degrees):	7.206
Elevation (m):	7
Radiation database:	PVGIS-SARAH3


Slope: 23 deg. 
Azimuth: -10 deg. 
Nominal power of the PV system (c-Si) (kWp):	1.0
System losses (%):	14.0
time,P,G(i),H_sun,T2m,WS10m,Int
20231112:1211,166.01,205.77,17.98,8.79,3.17,0.0
20231112:1311,249.07,300.84,14.75,9.17,3.24,0.0
20231112:1411,55.32,81.22,9.58,9.11,2.9,0.0
20231112:1511,1.77,9.68,2.89,8.43,2.97,0.0
20231112:1611,0.0,0.0,0.0,7.3,2.69,0.0
20231112:1711,0.0,0.0,0.0,6.87,2.69,0.0
20231112:1811,0.0,0.0,0.0,6.56,2.83,0.0
20231112:1911,0.0,0.0,0.0,6.55,2.97,0.0
20231112:2011,0.0,0.0,0.0,6.24,2.83,0.0
20231112:2111,0.0,0.0,0.0,5.87,2.69,0.0
20231112:2211,0.0,0.0,0.0,5.46,2.69,0.0
20231112:2311,0.0,0.0,0.0,4.92,2.41,0.0
20231113:0011,0.0,0.0,0.0,4.36,2.14,0.0
20231113:0111,0.0,0.0,0.0,3.69,2.34,0.0
20231113:0211,0.0,0.0,0.0,3.62,2.07,0.0
20231113:0311,0.0,0.0,0.0,3.4,2.0,0.0
20231113:0411,0.0,0.0,0.0,3.14,2.21,0.0
20231113:0511,0.0,0.0,0.0,3.09,2.41,0.0
20231113:0611,0.0,0.0,0.0,3.14,2.83,0.0
20231113:0711,0.0,2.9,1.55,3.52,3.1,0.0
20231113:0811,71.11,97.39,8.42,4.06,3.38,0.0
20231113:0911,52.83,76.33,13.83,5.1,3.38,0.0
20231113:1011,41.23,62.92,17.36,6.05,3.66,0.0
20231113:1111,66.75,92.92,18.71,6.4,3.72,0.0
20231113:1211,10.81,24.2,17.72,6.81,4.62,0.0
20231113:1311,6.87,18.39,14.5,7.55,5.38,0.0
20231113:1411,5.02,15.49,9.35,8.42,5.86,0.0
20231113:1511,0.0,2.9,2.68,9.29,5.31,0.0
20231113:1611,0.0,0.0,0.0,11.0,5.93,0.0
20231113:1711,0.0,0.0,0.0,11.56,6.83,0.0
20231113:1811,0.0,0.0,0.0,10.9,6.41,0.0
20231113:1911,0.0,0.0,0.0,11.01,7.03,0.0
20231113:2011,0.0,0.0,0.0,10.88,7.24,0.0
20231113:2111,0.0,0.0,0.0,10.86,7.72,0.0
20231113:2211,0.0,0.0,0.0,11.02,8.41,0.0
20231113:2311,0.0,0.0,0.0,10.94,8.69,0.0
20231114:0011,0.0,0.0,0.0,10.7,8.9,0.0
20231114:0111,0.0,0.0,0.0,10.57,8.9,0.0
20231114:0211,0.0,0.0,0.0,10.51,8.97,0.0
20231114:0311,0.0,0.0,0.0,10.51,9.17,0.0
20231114:0411,0.0,0.0,0.0,10.36,9.45,0.0
20231114:0511,0.0,0.0,0.0,10.18,9.31,0.0
20231114:0611,0.0,0.0,0.0,10.2,8.83,0.0
20231114:0711,0.0,0.0,0.0,10.26,8.83,0.0
20231114:0811,115.9,151.43,8.16,10.44,8.76,0.0
20231114:0911,141.98,178.92,13.56,10.6,8.48,0.0
20231114:1011,9.91,23.23,17.1,10.91,7.45,0.0
20231114:1111,181.02,223.16,18.44,11.34,7.38,0.0
20231114:1211,142.35,179.91,17.46,10.91,7.38,0.0
20231114:1311,314.29,375.53,14.26,11.04,6.41,0.0
20231114:1411,65.02,93.6,9.13,10.98,6.0,0.0
20231114:1511,0.06,5.81,2.47,10.34,4.62,0.0
20231114:1611,0.0,0.0,0.0,9.8,3.79,0.0
20231114:1711,0.0,0.0,0.0,9.58,3.24,0.0
20231114:1811,0.0,0.0,0.0,9.44,2.9,0.0
20231114:1911,0.0,0.0,0.0,9.03,2.76,0.0
20231114:2011,0.0,0.0,0.0,8.84,2.76,0.0
20231114:2111,0.0,0.0,0.0,8.7,2.83,0.0
20231114:2211,0.0,0.0,0.0,8.35,2.76,0.0
20231114:2311,0.0,0.0,0.0,7.99,2.55,0.0
20231115:0011,0.0,0.0,0.0,7.62,2.41,0.0
20231115:0111,0.0,0.0,0.0,7.27,2.34,0.0
20231115:0211,0.0,0.0,0.0,7.15,2.14,0.0
20231115:0311,0.0,0.0,0.0,6.72,1.93,0.0
20231115:0411,0.0,0.0,0.0,6.47,1.79,0.0
20231115:0511,0.0,0.0,0.0,5.77,1.93,0.0
20231115:0611,0.0,0.0,0.0,5.37,1.72,0.0
20231115:0711,0.0,0.0,0.0,5.34,1.31,0.0
20231115:0811,79.82,108.45,7.91,5.52,1.17,0.0
20231115:0911,50.52,74.47,13.3,7.52,1.31,0.0
20231115:1011,281.69,335.73,16.83,8.81,2.62,0.0
20231115:1111,122.45,157.41,18.18,9.49,3.52,0.0
20231115:1211,171.32,212.24,17.21,9.92,4.0,0.0
20231115:1311,283.98,339.99,14.03,9.84,5.31,0.0
20231115:1411,2.24,10.65,8.91,9.76,5.59,0.0
20231115:1511,0.06,5.81,2.27,9.56,5.03,0.0
20231115:1611,0.0,0.0,0.0,9.08,5.17,0.0
20231115:1711,0.0,0.0,0.0,8.94,5.38,0.0
20231115:1811,0.0,0.0,0.0,8.81,5.38,0.0
20231115:1911,0.0,0.0,0.0,9.04,5.86,0.0
20231115:2011,0.0,0.0,0.0,9.1,6.28,0.0
20231115:2111,0.0,0.0,0.0,9.16,6.21,0.0
20231115:2211,0.0,0.0,0.0,9.02,6.14,0.0
20231115:2311,0.0,0.0,0.0,8.82,6.34,0.0
20231116:0011,0.0,0.0,0.0,8.57,6.21,0.0
20231116:0111,0.0,0.0,0.0,8.33,5.38,0.0
20231116:0211,0.0,0.0,0.0,7.83,4.62,0.0
20231116:0311,0.0,0.0,0.0,7.22,3.86,0.0
20231116:0411,0.0,0.0,0.0,6.66,3.1,0.0
20231116:0511,0.0,0.0,0.0,6.17,2.55,0.0
20231116:0611,0.0,0.0,0.0,5.77,2.14,0.0
20231116:0711,0.0,0.0,0.0,5.25,1.93,0.0
20231116:0811,22.41,39.64,7.66,5.05,1.52,0.0
20231116:0911,111.83,144.08,13.05,6.2,0.9,0.0
20231116:1011,97.27,128.66,16.58,7.83,0.9,0.0
20231116:1111,138.41,175.33,17.93,8.55,1.59,0.0
20231116:1211,470.59,560.76,16.97,8.65,1.93,0.0
20231116:1311,284.83,342.39,13.8,8.43,2.41,0.0
20231116:1411,35.08,56.17,8.7,7.98,2.48,0.0
20231116:1511,1.32,8.71,2.08,7.08,2.28,0.0
20231116:1611,0.0,0.0,0.0,6.04,2.28,0.0
20231116:1711,0.0,0.0,0.0,5.51,2.21,0.0
20231116:1811,0.0,0.0,0.0,5.15,2.21,0.0
20231116:1911,0.0,0.0,0.0,4.63,2.14,0.0
20231116:2011,0.0,0.0,0.0,4.12,2.0,0.0
20231116:2111,0.0,0.0,0.0,3.74,1.93,0.0
20231116:2211,0.0,0.0,0.0,3.29,1.72,0.0
20231116:2311,0.0,0.0,0.0,2.8,1.72,0.0
20231117:0011,0.0,0.0,0.0,2.64,1.72,0.0
20231117:0111,0.0,0.0,0.0,2.37,1.93,0.0
20231117:0211,0.0,0.0,0.0,2.61,2.07,0.0
20231117:0311,0.0,0.0,0.0,2.67,2.28,0.0
20231117:0411,0.0,0.0,0.0,3.04,2.21,0.0
20231117:0511,0.0,0.0,0.0,3.04,2.07,0.0
20231117:0611,0.0,0.0,0.0,3.19,1.93,0.0
20231117:0711,0.0,0.0,0.0,3.58,2.14,0.0
20231117:0811,202.56,247.14,7.42,3.81,1.93,0.0
20231117:0911,353.55,415.25,12.8,4.83,1.66,0.0
20231117:1011,15.01,30.01,16.32,6.19,1.79,0.0
20231117:1111,99.92,131.11,17.68,7.19,2.0,0.0
20231117:1211,403.71,477.92,16.73,7.75,1.93,0.0
20231117:1311,317.83,381.66,13.57,7.95,1.72,0.0
20231117:1411,126.36,166.49,8.5,7.92,1.45,0.0
20231117:1511,0.02,5.65,1.89,6.77,1.24,0.0
20231117:1611,0.0,0.0,0.0,5.51,1.1,0.0
20231117:1711,0.0,0.0,0.0,5.09,0.62,0.0
20231117:1811,0.0,0.0,0.0,4.72,0.62,0.0
20231117:1911,0.0,0.0,0.0,3.99,0.83,0.0
20231117:2011,0.0,0.0,0.0,2.75,1.24,0.0
20231117:2111,0.0,0.0,0.0,2.04,1.31,0.0
20231117:2211,0.0,0.0,0.0,1.46,1.52,0.0
20231117:2311,0.0,0.0,0.0,0.97,1.93,0.0
20231118:0011,0.0,0.0,0.0,0.77,1.93,0.0
20231118:0111,0.0,0.0,0.0,1.16,1.86,0.0
20231118:0211,0.0,0.0,0.0,1.66,1.79,0.0
20231118:0311,0.0,0.0,0.0,1.68,2.0,0.0
20231118:0411,0.0,0.0,0.0,2.01,2.34,0.0
20231118:0511,0.0,0.0,0.0,2.2,2.48,0.0
20231118:0611,0.0,0.0,0.0,2.55,2.9,0.0
20231118:0711,0.0,0.0,0.0,2.85,2.97,0.0
20231118:0811,20.5,36.93,7.17,3.35,3.1,0.0
20231118:0911,26.48,44.52,12.55,4.04,4.07,0.0
20231118:1011,52.22,75.5,16.07,4.7,4.21,0.0
20231118:1111,18.0,33.88,17.44,5.32,4.55,0.0
20231118:1211,15.06,30.01,16.5,5.78,4.9,0.0
20231118:1311,16.51,31.94,13.36,5.74,4.48,0.0
20231118:1411,7.57,19.36,8.3,5.81,4.62,0.0
20231118:1511,0.0,0.94,1.71,5.75,5.03,0.0
20231118:1611,0.0,0.0,0.0,5.95,5.79,0.0
20231118:1711,0.0,0.0,0.0,6.24,6.55,0.0
20231118:1811,0.0,0.0,0.0,6.41,6.9,0.0
20231118:1911,0.0,0.0,0.0,6.32,6.62,0.0
20231118:2011,0.0,0.0,0.0,6.54,6.0,0.0
20231118:2111,0.0,0.0,0.0,6.95,5.24,0.0
20231118:2211,0.0,0.0,0.0,7.56,4.41,0.0
20231118:2311,0.0,0.0,0.0,8.48,4.07,0.0
20231119:0011,0.0,0.0,0.0,9.83,4.41,0.0
20231119:0111,0.0,0.0,0.0,11.04,4.97,0.0
20231119:0211,0.0,0.0,0.0,11.68,5.45,0.0
20231119:0311,0.0,0.0,0.0,11.8,6.14,0.0
20231119:0411,0.0,0.0,0.0,11.54,6.28,0.0
20231119:0511,0.0,0.0,0.0,11.19,6.28,0.0
20231119:0611,0.0,0.0,0.0,10.63,5.93,0.0
20231119:0711,0.0,0.0,0.0,10.6,6.28,0.0
20231119:0811,1.28,8.71,6.94,10.44,6.28,0.0
20231119:0911,28.65,48.4,12.31,10.68,6.0,0.0
20231119:1011,203.56,248.33,15.83,11.15,5.79,0.0
20231119:1111,33.13,54.2,17.2,11.5,5.59,0.0
20231119:1211,262.47,315.76,16.27,11.67,5.45,0.0
20231119:1311,75.29,104.59,13.15,11.45,5.79,0.0
20231119:1411,20.37,37.75,8.11,10.98,5.38,0.0
20231119:1511,0.0,0.94,1.54,10.75,5.17,0.0
20231119:1611,0.0,0.0,0.0,10.48,4.9,0.0
20231119:1711,0.0,0.0,0.0,10.13,4.55,0.0
20231119:1811,0.0,0.0,0.0,9.91,4.07,0.0
20231119:1911,0.0,0.0,0.0,9.99,4.14,0.0
20231119:2011,0.0,0.0,0.0,9.88,3.52,0.0
20231119:2111,0.0,0.0,0.0,9.74,3.31,0.0
20231119:2211,0.0,0.0,0.0,9.68,3.1,0.0
20231119:2311,0.0,0.0,0.0,9.8,3.24,0.0
20231120:0011,0.0,0.0,0.0,10.21,3.66,0.0
20231120:0111,0.0,0.0,0.0,10.43,4.0,0.0
20231120:0211,0.0,0.0,0.0,10.43,4.0,0.0
20231120:0311,0.0,0.0,0.0,10.43,4.14,0.0
20231120:0411,0.0,0.0,0.0,10.38,4.21,0.0
20231120:0511,0.0,0.0,0.0,10.16,4.14,0.0
20231120:0611,0.0,0.0,0.0,10.02,4.28,0.0
20231120:0711,0.0,0.0,0.0,10.08,3.79,0.0
20231120:0811,24.74,43.49,6.7,10.22,4.28,0.0
20231120:0911,21.17,38.72,12.07,10.32,4.83,0.0
20231120:1011,100.61,132.84,15.59,10.3,4.97,0.0
20231120:1111,59.01,85.18,16.97,10.21,4.9,0.0
20231120:1211,153.79,192.46,16.05,10.07,4.83,0.0
20231120:1311,20.47,37.75,12.95,9.98,4.48,0.0
20231120:1411,10.63,24.2,7.92,9.86,3.86,0.0
20231120:1511,0.0,0.94,1.37,9.63,3.45,0.0
20231120:1611,0.0,0.0,0.0,9.24,3.24,0.0
20231120:1711,0.0,0.0,0.0,8.91,3.1,0.0
20231120:1811,0.0,0.0,0.0,8.69,3.03,0.0
20231120:1911,0.0,0.0,0.0,8.49,2.9,0.0
20231120:2011,0.0,0.0,0.0,8.32,2.9,0.0
20231120:2111,0.0,0.0,0.0,8.19,2.62,0.0
20231120:2211,0.0,0.0,0.0,7.92,2.48,0.0
20231120:2311,0.0,0.0,0.0,7.72,2.41,0.0
20231121:0011,0.0,0.0,0.0,7.73,2.07,0.0
20231121:0111,0.0,0.0,0.0,7.71,1.45,0.0
20231121:0211,0.0,0.0,0.0,7.68,0.97,0.0
20231121:0311,0.0,0.0,0.0,8.18,1.72,0.0
20231121:0411,0.0,0.0,0.0,8.29,3.1,0.0
20231121:0511,0.0,0.0,0.0,8.06,3.66,0.0
20231121:0611,0.0,0.0,0.0,7.65,3.45,0.0
20231121:0711,0.0,0.0,0.0,7.34,3.31,0.0
20231121:0811,8.15,20.33,6.47,7.14,3.38,0.0
20231121:0911,22.27,39.69,11.84,7.12,3.52,0.0
20231121:1011,237.13,282.37,15.36,7.16,3.66,0.0
20231121:1111,160.66,198.12,16.74,7.59,4.14,0.0
20231121:1211,40.09,61.95,15.84,7.8,4.34,0.0
20231121:1311,227.12,274.31,12.75,7.89,4.14,0.0
20231121:1411,18.5,34.85,7.74,7.68,3.52,0.0
20231121:1511,0.0,0.0,0.0,7.2,3.38,0.0
20231121:1611,0.0,0.0,0.0,6.45,3.17,0.0
20231121:1711,0.0,0.0,0.0,5.68,3.17,0.0
20231121:1811,0.0,0.0,0.0,5.13,3.1,0.0
20231121:1911,0.0,0.0,0.0,4.8,2.97,0.0
20231121:2011,0.0,0.0,0.0,4.35,2.9,0.0
20231121:2111,0.0,0.0,0.0,3.79,2.62,0.0
20231121:2211,0.0,0.0,0.0,3.33,2.34,0.0
20231121:2311,0.0,0.0,0.0,2.89,2.14,0.0
20231122:0011,0.0,0.0,0.0,2.39,1.93,0.0
20231122:0111,0.0,0.0,0.0,1.72,1.86,0.0
20231122:0211,0.0,0.0,0.0,1.0,1.79,0.0
20231122:0311,0.0,0.0,0.0,0.39,1.93,0.0
20231122:0411,0.0,0.0,0.0,-0.01,1.59,0.0
20231122:0511,0.0,0.0,0.0,-0.58,1.86,0.0
20231122:0611,0.0,0.0,0.0,-0.83,2.07,0.0
20231122:0711,0.0,0.0,0.0,-0.07,2.21,0.0
20231122:0811,14.74,29.04,6.25,0.62,2.28,0.0
20231122:0911,35.52,55.17,11.61,1.88,2.55,0.0
20231122:1011,103.71,132.53,15.13,2.86,3.24,0.0
20231122:1111,354.05,406.63,16.52,3.58,3.86,0.0
20231122:1211,44.13,65.82,15.63,3.97,4.21,0.0
20231122:1311,20.35,36.78,12.56,4.15,4.34,0.0
20231122:1411,9.62,22.26,7.57,4.12,4.34,0.0
20231122:1511,0.0,0.0,0.0,4.06,4.62,0.0
20231122:1611,0.0,0.0,0.0,4.15,5.17,0.0
20231122:1711,0.0,0.0,0.0,4.45,5.52,0.0
20231122:1811,0.0,0.0,0.0,4.86,6.0,0.0
20231122:1911,0.0,0.0,0.0,5.51,6.62,0.0
20231122:2011,0.0,0.0,0.0,6.27,6.76,0.0
20231122:2111,0.0,0.0,0.0,7.0,6.55,0.0
20231122:2211,0.0,0.0,0.0,7.8,6.21,0.0
20231122:2311,0.0,0.0,0.0,8.62,6.14,0.0
20231123:0011,0.0,0.0,0.0,9.41,6.14,0.0
20231123:0111,0.0,0.0,0.0,10.08,6.28,0.0
20231123:0211,0.0,0.0,0.0,10.55,6.55,0.0
20231123:0311,0.0,0.0,0.0,10.75,6.76,0.0
20231123:0411,0.0,0.0,0.0,10.73,6.9,0.0
20231123:0511,0.0,0.0,0.0,10.76,6.97,0.0
20231123:0611,0.0,0.0,0.0,10.7,6.97,0.0
20231123:0711,0.0,0.0,0.0,10.91,7.17,0.0
20231123:0811,38.27,60.91,6.03,11.06,7.45,0.0
20231123:0911,65.71,93.12,11.38,11.34,7.79,0.0
20231123:1011,129.23,165.42,14.91,11.7,7.93,0.0
20231123:1111,102.01,135.13,16.31,12.0,8.07,0.0
20231123:1211,58.33,84.81,15.43,12.09,9.03,0.0
20231123:1311,13.19,28.07,12.37,12.1,9.03,0.0
20231123:1411,2.71,11.62,7.41,11.96,9.31,0.0
20231123:1511,0.0,0.0,0.0,12.03,9.31,0.0
20231123:1611,0.0,0.0,0.0,12.0,9.38,0.0
20231123:1711,0.0,0.0,0.0,11.29,9.72,0.0
20231123:1811,0.0,0.0,0.0,10.42,7.79,0.0
20231123:1911,0.0,0.0,0.0,10.11,8.14,0.0
20231123:2011,0.0,0.0,0.0,9.26,7.86,0.0
20231123:2111,0.0,0.0,0.0,8.28,7.1,0.0
20231123:2211,0.0,0.0,0.0,7.96,6.83,0.0
20231123:2311,0.0,0.0,0.0,7.94,7.17,0.0
20231124:0011,0.0,0.0,0.0,7.71,7.59,0.0
20231124:0111,0.0,0.0,0.0,7.45,6.83,0.0
20231124:0211,0.0,0.0,0.0,7.09,6.62,0.0
20231124:0311,0.0,0.0,0.0,6.64,6.69,0.0
20231124:0411,0.0,0.0,0.0,6.07,7.45,0.0
20231124:0511,0.0,0.0,0.0,5.78,7.66,0.0
20231124:0611,0.0,0.0,0.0,5.3,7.17,0.0
20231124:0711,0.0,0.0,0.0,5.24,6.48,0.0
20231124:0811,125.01,160.33,5.81,5.4,6.69,0.0
20231124:0911,5.73,16.45,11.17,5.09,7.59,0.0
20231124:1011,7.58,19.36,14.7,5.71,7.1,0.0
20231124:1111,9.52,22.26,16.1,6.07,7.45,0.0
20231124:1211,445.45,508.08,15.24,5.69,8.48,0.0
20231124:1311,240.33,285.12,12.2,6.18,8.41,0.0
20231124:1411,36.95,58.18,7.25,5.51,8.97,0.0
20231124:1511,0.0,0.0,0.0,5.74,9.03,0.0
20231124:1611,0.0,0.0,0.0,5.09,9.79,0.0
20231124:1711,0.0,0.0,0.0,4.96,10.0,0.0
20231124:1811,0.0,0.0,0.0,4.68,9.17,0.0
20231124:1911,0.0,0.0,0.0,4.16,7.66,0.0
20231124:2011,0.0,0.0,0.0,4.41,6.41,0.0
20231124:2111,0.0,0.0,0.0,4.8,5.45,0.0
20231124:2211,0.0,0.0,0.0,4.67,4.07,0.0
20231124:2311,0.0,0.0,0.0,4.16,3.45,0.0
20231125:0011,0.0,0.0,0.0,4.23,3.24,0.0
20231125:0111,0.0,0.0,0.0,4.65,3.45,0.0
20231125:0211,0.0,0.0,0.0,4.99,3.93,0.0
20231125:0311,0.0,0.0,0.0,4.94,4.69,0.0
20231125:0411,0.0,0.0,0.0,4.97,4.34,0.0
20231125:0511,0.0,0.0,0.0,4.85,4.28,0.0
20231125:0611,0.0,0.0,0.0,5.2,4.41,0.0
20231125:0711,0.0,0.0,0.0,5.36,5.24,0.0
20231125:0811,177.04,220.43,5.6,5.61,5.38,0.0
20231125:0911,3.93,13.55,10.95,5.95,4.48,0.0
20231125:1011,233.72,277.86,14.49,6.58,3.79,0.0
20231125:1111,353.82,413.44,15.9,7.08,3.66,0.0
20231125:1211,97.29,127.63,15.05,7.14,4.14,0.0
20231125:1311,339.42,402.36,12.02,7.01,3.79,0.0
20231125:1411,71.88,101.39,7.09,6.59,3.17,0.0
20231125:1511,0.0,0.0,0.0,5.86,2.76,0.0
20231125:1611,0.0,0.0,0.0,5.11,2.41,0.0
20231125:1711,0.0,0.0,0.0,4.34,2.34,0.0
20231125:1811,0.0,0.0,0.0,3.98,2.21,0.0
20231125:1911,0.0,0.0,0.0,3.2,2.28,0.0
20231125:2011,0.0,0.0,0.0,2.77,2.0,0.0
20231125:2111,0.0,0.0,0.0,2.3,1.72,0.0
20231125:2211,0.0,0.0,0.0,1.63,1.45,0.0
20231125:2311,0.0,0.0,0.0,1.44,1.45,0.0
20231126:0011,0.0,0.0,0.0,0.88,1.66,0.0
20231126:0111,0.0,0.0,0.0,0.91,1.93,0.0
20231126:0211,0.0,0.0,0.0,1.12,2.07,0.0
20231126:0311,0.0,0.0,0.0,1.67,2.14,0.0
20231126:0411,0.0,0.0,0.0,1.83,2.21,0.0
20231126:0511,0.0,0.0,0.0,1.93,2.14,0.0
20231126:0611,0.0,0.0,0.0,2.07,1.86,0.0
20231126:0711,0.0,0.0,0.0,2.3,2.55,0.0
20231126:0811,59.0,84.14,5.39,3.03,2.48,0.0
20231126:0911,20.32,36.78,10.75,4.24,2.48,0.0
20231126:1011,63.48,88.92,14.28,5.83,2.48,0.0
20231126:1111,34.7,55.17,15.7,6.55,2.62,0.0
20231126:1211,27.59,46.46,14.87,7.06,2.76,0.0
20231126:1311,44.18,66.65,11.86,6.72,2.62,0.0
20231126:1411,14.28,29.04,6.95,6.48,2.41,0.0
20231126:1511,0.0,0.0,0.0,5.96,2.34,0.0
20231126:1611,0.0,0.0,0.0,5.37,2.34,0.0
20231126:1711,0.0,0.0,0.0,4.98,2.28,0.0
20231126:1811,0.0,0.0,0.0,4.78,2.34,0.0
20231126:1911,0.0,0.0,0.0,5.11,2.62,0.0
20231126:2011,0.0,0.0,0.0,5.1,2.55,0.0
20231126:2111,0.0,0.0,0.0,5.04,2.48,0.0
20231126:2211,0.0,0.0,0.0,5.0,2.48,0.0
20231126:2311,0.0,0.0,0.0,4.95,2.55,0.0
20231127:0011,0.0,0.0,0.0,4.85,2.55,0.0
20231127:0111,0.0,0.0,0.0,4.7,2.62,0.0
20231127:0211,0.0,0.0,0.0,4.67,2.76,0.0
20231127:0311,0.0,0.0,0.0,4.43,2.83,0.0
20231127:0411,0.0,0.0,0.0,4.28,2.97,0.0
20231127:0511,0.0,0.0,0.0,4.18,3.17,0.0
20231127:0611,0.0,0.0,0.0,4.09,3.31,0.0
20231127:0711,0.0,0.0,0.0,3.36,3.72,0.0
20231127:0811,4.02,13.55,5.19,2.6,3.66,0.0
20231127:0911,11.8,25.17,10.54,1.93,3.59,0.0
20231127:1011,25.22,42.59,14.08,1.73,3.86,0.0
20231127:1111,57.85,81.03,15.51,1.74,4.0,0.0
20231127:1211,84.68,111.02,14.69,1.82,4.21,0.0
20231127:1311,101.43,129.84,11.7,1.96,4.48,0.0
20231127:1411,19.37,35.41,6.81,1.98,4.62,0.0
20231127:1511,0.0,0.0,0.0,2.05,4.97,0.0
20231127:1611,0.0,0.0,0.0,2.07,5.52,0.0
20231127:1711,0.0,0.0,0.0,1.96,5.45,0.0
20231127:1811,0.0,0.0,0.0,1.66,5.66,0.0
20231127:1911,0.0,0.0,0.0,1.74,5.72,0.0
20231127:2011,0.0,0.0,0.0,1.43,5.79,0.0
20231127:2111,0.0,0.0,0.0,1.24,5.79,0.0
20231127:2211,0.0,0.0,0.0,1.07,5.59,0.0
20231127:2311,0.0,0.0,0.0,1.03,6.07,0.0
20231128:0011,0.0,0.0,0.0,0.99,5.93,0.0
20231128:0111,0.0,0.0,0.0,1.04,5.66,0.0
20231128:0211,0.0,0.0,0.0,0.91,5.45,0.0
20231128:0311,0.0,0.0,0.0,0.78,5.31,0.0
20231128:0411,0.0,0.0,0.0,0.43,5.17,0.0
20231128:0511,0.0,0.0,0.0,0.32,4.97,0.0
20231128:0611,0.0,0.0,0.0,0.18,4.48,0.0
20231128:0711,0.0,0.0,0.0,-0.25,3.72,0.0
20231128:0811,5.91,16.45,4.99,-0.31,3.31,0.0
20231128:0911,25.44,42.59,10.35,0.0,3.24,0.0
20231128:1011,56.7,79.34,13.89,0.36,3.1,0.0
20231128:1111,430.16,489.57,15.33,0.63,2.69,0.0
20231128:1211,420.55,482.14,14.52,0.79,2.14,0.0
20231128:1311,155.72,189.9,11.55,0.79,1.17,0.0
20231128:1411,59.85,85.31,6.68,0.58,0.28,0.0
20231128:1511,0.0,0.0,0.0,0.15,1.38,0.0
20231128:1611,0.0,0.0,0.0,-0.57,2.07,0.0
20231128:1711,0.0,0.0,0.0,-0.94,2.69,0.0
20231128:1811,0.0,0.0,0.0,-0.82,3.59,0.0
20231128:1911,0.0,0.0,0.0,0.1,5.31,0.0
20231128:2011,0.0,0.0,0.0,0.64,6.14,0.0
20231128:2111,0.0,0.0,0.0,0.94,5.79,0.0
20231128:2211,0.0,0.0,0.0,1.32,5.24,0.0
20231128:2311,0.0,0.0,0.0,1.51,4.9,0.0
20231129:0011,0.0,0.0,0.0,1.65,4.9,0.0
20231129:0111,0.0,0.0,0.0,1.66,4.83,0.0
20231129:0211,0.0,0.0,0.0,1.69,5.03,0.0
20231129:0311,0.0,0.0,0.0,1.74,5.1,0.0
20231129:0411,0.0,0.0,0.0,1.53,4.69,0.0
20231129:0511,0.0,0.0,0.0,1.23,3.93,0.0
20231129:0611,0.0,0.0,0.0,0.95,2.48,0.0
20231129:0711,0.0,0.0,0.0,0.77,2.62,0.0
20231129:0811,1.39,8.71,4.8,0.83,4.41,0.0
20231129:0911,80.09,105.48,10.16,0.91,4.62,0.0
20231129:1011,456.83,517.46,13.71,1.18,4.21,0.0
20231129:1111,406.35,462.08,15.15,1.43,3.52,0.0
20231129:1211,412.29,471.88,14.36,1.49,2.9,0.0
20231129:1311,89.75,116.97,11.41,1.43,2.41,0.0
20231129:1411,41.28,63.01,6.55,1.32,2.14,0.0
20231129:1511,0.0,0.0,0.0,0.93,1.59,0.0
20231129:1611,0.0,0.0,0.0,0.15,1.72,0.0
20231129:1711,0.0,0.0,0.0,-0.39,1.86,0.0
20231129:1811,0.0,0.0,0.0,-0.93,2.0,0.0
20231129:1911,0.0,0.0,0.0,-1.37,1.66,0.0
20231129:2011,0.0,0.0,0.0,-2.13,1.59,0.0
20231129:2111,0.0,0.0,0.0,-2.46,1.52,0.0
20231129:2211,0.0,0.0,0.0,-2.65,1.52,0.0
20231129:2311,0.0,0.0,0.0,-2.65,1.38,0.0
20231130:0011,0.0,0.0,0.0,-2.81,1.45,0.0
20231130:0111,0.0,0.0,0.0,-3.28,1.59,0.0
20231130:0211,0.0,0.0,0.0,-3.78,1.45,0.0
20231130:0311,0.0,0.0,0.0,-3.97,1.31,0.0
20231130:0411,0.0,0.0,0.0,-3.92,1.24,0.0
20231130:0511,0.0,0.0,0.0,-3.74,1.38,0.0
20231130:0611,0.0,0.0,0.0,-3.73,1.59,0.0
20231130:0711,0.0,0.0,0.0,-3.84,1.17,0.0
20231130:0811,0.53,6.78,4.61,-3.55,1.31,0.0
20231130:0911,9.99,22.26,9.97,-2.8,1.31,0.0
20231130:1011,28.84,46.46,13.53,-1.91,1.52,0.0
20231130:1111,8.53,20.33,14.99,-0.88,1.38,0.0
20231130:1211,9.15,21.29,14.21,-0.02,1.24,0.0
20231130:1311,9.81,22.26,11.27,0.3,0.97,0.0
20231130:1411,7.15,18.39,6.43,0.44,1.31,0.0
20231130:1511,0.0,0.0,0.0,-0.03,1.59,0.0
20231130:1611,0.0,0.0,0.0,-0.52,1.72,0.0
20231130:1711,0.0,0.0,0.0,-0.78,1.72,0.0
20231130:1811,0.0,0.0,0.0,-0.94,1.79,0.0
20231130:1911,0.0,0.0,0.0,-0.88,1.93,0.0
20231130:2011,0.0,0.0,0.0,-0.98,1.86,0.0
20231130:2111,0.0,0.0,0.0,-1.09,1.72,0.0
20231130:2211,0.0,0.0,0.0,-1.24,1.66,0.0
20231130:2311,0.0,0.0,0.0,-1.6,1.52,0.0
20231201:0011,0.0,0.0,0.0,-1.98,1.45,0.0
