Latitude (decimal degrees):	53.365
Longitude (decimal degrees):	7.233
Elevation (m):	-3
Radiation database:	PVGIS-SARAH3


Slope: 23 deg. 
Azimuth: 0 deg. 
Nominal power of the PV system (c-Si) (kWp):	1.0
System losses (%):	14.0
time,P,G(i),H_sun,T2m,WS10m,Int
20170622:0411,24.64,44.28,7.36,16.31,2.55,0.0
20170622:0511,80.3,121.75,15.51,17.08,2.0,0.0
20170622:0611,193.72,258.72,24.22,17.73,0.62,0.0
20170622:0711,337.63,419.19,33.15,18.2,4.69,0.0
20170622:0811,464.86,572.27,41.91,19.12,4.9,0.0
20170622:0911,377.46,474.1,49.93,21.99,4.97,0.0
20170622:1011,695.54,890.07,56.33,25.27,5.52,0.0
20170622:1111,724.5,938.41,59.79,27.26,5.79,0.0
20170622:1211,636.19,825.02,59.21,28.52,5.79,0.0
20170622:1311,560.09,724.12,54.8,28.7,5.59,0.0
20170622:1411,404.92,520.91,47.84,27.98,5.52,0.0
20170622:1511,91.37,131.64,39.54,26.84,5.66,0.0
20170622:1611,25.12,46.46,30.69,25.27,5.1,0.0
20170622:1711,20.56,39.69,21.78,22.29,4.55,0.0
20170622:1811,10.64,25.17,13.19,20.55,4.0,0.0
20170622:1911,5.52,16.96,5.25,19.73,4.41,0.0
20170622:2011,0.0,0.0,0.0,18.96,5.1,0.0
20170622:2111,0.0,0.0,0.0,18.3,5.79,0.0
20170622:2211,0.0,0.0,0.0,17.73,6.0,0.0
20170622:2311,0.0,0.0,0.0,17.3,5.31,0.0
20170623:0011,0.0,0.0,0.0,16.73,4.69,0.0
20170623:0111,0.0,0.0,0.0,16.11,4.55,0.0
20170623:0211,0.0,0.0,0.0,15.78,4.48,0.0
20170623:0311,0.0,0.0,0.0,15.61,4.48,0.0
20170623:0411,0.7,7.54,7.32,15.51,5.86,0.0
20170623:0511,27.18,47.43,15.47,15.6,5.66,0.0
20170623:0611,91.11,125.5,24.18,15.87,5.38,0.0
20170623:0711,101.81,138.41,33.11,16.58,4.97,0.0
20170623:0811,270.88,337.19,41.87,17.56,5.24,0.0
20170623:0911,400.49,491.99,49.9,18.32,5.86,0.0
20170623:1011,476.06,585.98,56.3,19.05,6.0,0.0
20170623:1111,448.38,554.19,59.78,19.5,5.93,0.0
20170623:1211,370.81,460.6,59.21,20.14,6.55,0.0
20170623:1311,317.4,396.86,54.81,20.71,6.97,0.0
20170623:1411,196.6,253.2,47.86,20.58,6.48,0.0
20170623:1511,142.34,188.86,39.56,20.46,5.93,0.0
20170623:1611,271.95,343.44,30.71,19.85,5.86,0.0
20170623:1711,118.7,161.56,21.8,18.73,5.24,0.0
20170623:1811,40.32,65.22,13.21,18.22,4.55,0.0
20170623:1911,4.52,15.07,5.27,16.69,3.59,0.0
20170623:2011,0.0,0.0,0.0,15.94,3.93,0.0
20170623:2111,0.0,0.0,0.0,15.93,3.79,0.0
20170623:2211,0.0,0.0,0.0,16.12,3.93,0.0
20170623:2311,0.0,0.0,0.0,16.44,4.21,0.0
20170624:0011,0.0,0.0,0.0,16.72,4.34,0.0
20170624:0111,0.0,0.0,0.0,16.98,4.48,0.0
20170624:0211,0.0,0.0,0.0,17.19,4.62,0.0
20170624:0311,0.0,0.0,0.0,17.31,4.9,0.0
20170624:0411,0.31,6.59,7.28,17.37,5.03,0.0
20170624:0511,8.91,22.26,15.43,17.43,5.03,0.0
20170624:0611,72.93,104.54,24.13,17.45,5.03,0.0
20170624:0711,95.02,130.67,33.07,17.15,5.38,0.0
20170624:0811,55.39,83.24,41.83,17.33,5.31,0.0
20170624:0911,139.18,182.94,49.86,17.64,5.66,0.0
20170624:1011,86.61,120.99,56.27,17.93,6.48,0.0
20170624:1111,170.68,220.69,59.76,18.45,5.66,0.0
20170624:1211,472.65,582.39,59.21,19.36,6.34,0.0
20170624:1311,384.26,476.04,54.82,19.72,6.07,0.0
20170624:1411,136.77,181.0,47.87,18.77,5.59,0.0
20170624:1511,227.58,288.45,39.58,19.26,5.45,0.0
20170624:1611,181.27,234.06,30.73,18.95,4.97,0.0
20170624:1711,104.28,143.62,21.82,18.56,4.28,0.0
20170624:1811,53.21,82.72,13.23,18.11,2.69,0.0
20170624:1911,4.5,15.07,5.29,17.41,2.21,0.0
20170624:2011,0.0,0.0,0.0,17.06,2.83,0.0
20170624:2111,0.0,0.0,0.0,16.7,3.31,0.0
20170624:2211,0.0,0.0,0.0,16.49,3.66,0.0
20170624:2311,0.0,0.0,0.0,16.52,3.86,0.0
20170625:0011,0.0,0.0,0.0,16.56,4.21,0.0
20170625:0111,0.0,0.0,0.0,16.61,4.55,0.0
20170625:0211,0.0,0.0,0.0,16.63,4.41,0.0
20170625:0311,0.0,0.0,0.0,16.44,4.34,0.0
20170625:0411,0.32,6.59,7.24,16.24,4.28,0.0
20170625:0511,14.23,30.01,15.38,16.23,4.55,0.0
20170625:0611,82.03,115.02,24.09,16.21,3.93,0.0
20170625:0711,147.94,192.74,33.02,16.41,3.72,0.0
20170625:0811,325.15,400.02,41.78,16.29,4.28,0.0
20170625:0911,492.54,601.73,49.81,16.28,4.34,0.0
20170625:1011,586.69,720.76,56.23,17.0,4.76,0.0
20170625:1111,176.9,227.46,59.73,17.63,4.97,0.0
20170625:1211,140.67,184.87,59.19,17.67,4.97,0.0
20170625:1311,139.09,182.94,54.82,17.55,4.9,0.0
20170625:1411,94.89,130.67,47.88,17.3,4.83,0.0
20170625:1511,146.05,190.8,39.59,17.24,5.03,0.0
20170625:1611,118.74,158.73,30.74,17.04,4.48,0.0
20170625:1711,62.67,91.95,21.84,16.71,3.86,0.0
20170625:1811,47.62,74.26,13.24,16.39,3.31,0.0
20170625:1911,1.11,8.48,5.29,15.55,3.31,0.0
20170625:2011,0.0,0.0,0.0,15.25,2.83,0.0
20170625:2111,0.0,0.0,0.0,15.0,2.69,0.0
20170625:2211,0.0,0.0,0.0,14.88,2.41,0.0
20170625:2311,0.0,0.0,0.0,14.9,1.79,0.0
20170626:0011,0.0,0.0,0.0,14.77,1.79,0.0
20170626:0111,0.0,0.0,0.0,14.58,1.79,0.0
20170626:0211,0.0,0.0,0.0,14.36,1.45,0.0
20170626:0311,0.0,0.0,0.0,14.09,1.72,0.0
20170626:0411,24.96,44.28,7.19,13.78,2.14,0.0
20170626:0511,68.91,127.08,15.33,14.06,2.34,0.0
20170626:0611,229.17,303.63,24.03,15.02,2.97,0.0
20170626:0711,265.9,330.25,32.96,15.58,3.86,0.0
20170626:0811,376.37,460.58,41.73,16.04,4.14,0.0
20170626:0911,686.95,846.53,49.76,16.61,4.28,0.0
20170626:1011,673.74,835.18,56.18,17.28,4.41,0.0
20170626:1111,771.82,966.24,59.69,17.67,4.55,0.0
20170626:1211,771.01,964.74,59.17,17.66,4.55,0.0
20170626:1311,745.01,929.07,54.81,17.86,4.48,0.0
20170626:1411,678.29,838.7,47.88,17.69,4.34,0.0
20170626:1511,523.65,641.65,39.6,17.31,4.14,0.0
20170626:1611,363.73,453.11,30.75,16.86,3.93,0.0
20170626:1711,185.65,258.96,21.84,16.3,3.72,0.0
20170626:1811,41.83,87.45,13.25,15.76,3.45,0.0
20170626:1911,13.75,29.2,5.3,15.01,2.97,0.0
20170626:2011,0.0,0.0,0.0,14.07,2.28,0.0
20170626:2111,0.0,0.0,0.0,13.23,1.59,0.0
20170626:2211,0.0,0.0,0.0,12.27,1.1,0.0
20170626:2311,0.0,0.0,0.0,12.48,0.9,0.0
20170627:0011,0.0,0.0,0.0,11.89,1.03,0.0
20170627:0111,0.0,0.0,0.0,11.38,1.1,0.0
20170627:0211,0.0,0.0,0.0,11.33,1.03,0.0
20170627:0311,0.0,0.0,0.0,10.71,1.1,0.0
20170627:0411,20.41,37.68,7.13,9.71,1.31,0.0
20170627:0511,76.19,109.67,15.27,10.84,1.03,0.0
20170627:0611,179.82,233.57,23.98,13.47,1.66,0.0
20170627:0711,362.43,446.77,32.91,14.32,2.28,0.0
20170627:0811,385.77,473.85,41.67,15.16,2.55,0.0
20170627:0911,468.8,579.94,49.71,16.17,2.48,0.0
20170627:1011,672.61,847.78,56.13,17.14,2.69,0.0
20170627:1111,711.33,907.34,59.65,18.26,2.69,0.0
20170627:1211,687.21,876.0,59.15,19.03,2.83,0.0
20170627:1311,649.55,823.5,54.8,19.77,3.1,0.0
20170627:1411,294.95,373.05,47.88,20.29,3.31,0.0
20170627:1511,261.17,332.01,39.6,20.45,3.31,0.0
20170627:1611,88.47,124.86,30.76,20.37,3.31,0.0
20170627:1711,37.73,61.95,21.85,19.7,3.59,0.0
20170627:1811,13.39,29.04,13.25,18.36,3.93,0.0
20170627:1911,0.0,4.71,5.29,17.95,3.38,0.0
20170627:2011,0.0,0.0,0.0,17.05,3.59,0.0
20170627:2111,0.0,0.0,0.0,16.29,3.52,0.0
20170627:2211,0.0,0.0,0.0,15.59,3.52,0.0
20170627:2311,0.0,0.0,0.0,14.84,4.0,0.0
20170628:0011,0.0,0.0,0.0,14.51,4.41,0.0
20170628:0111,0.0,0.0,0.0,14.34,4.76,0.0
20170628:0211,0.0,0.0,0.0,14.32,4.97,0.0
20170628:0311,0.0,0.0,0.0,14.39,5.03,0.0
20170628:0411,0.71,7.54,7.07,14.43,5.03,0.0
20170628:0511,9.06,22.26,15.21,14.56,4.97,0.0
20170628:0611,112.76,150.74,23.91,14.99,5.03,0.0
20170628:0711,257.58,321.44,32.84,16.62,4.34,0.0
20170628:0811,86.53,120.99,41.61,17.77,4.76,0.0
20170628:0911,169.3,219.72,49.65,18.96,5.17,0.0
20170628:1011,203.05,260.61,56.08,19.72,5.1,0.0
20170628:1111,240.0,304.96,59.61,20.1,5.45,0.0
20170628:1211,415.07,517.87,59.11,20.16,4.62,0.0
20170628:1311,202.26,260.6,54.78,20.49,5.03,0.0
20170628:1411,133.91,179.07,47.87,20.44,4.97,0.0
20170628:1511,65.57,96.79,39.6,20.2,4.55,0.0
20170628:1611,58.69,88.08,30.75,19.42,4.07,0.0
20170628:1711,50.13,77.43,21.84,19.1,3.24,0.0
20170628:1811,46.25,73.33,13.24,18.88,2.9,0.0
20170628:1911,14.17,30.15,5.28,18.14,2.48,0.0
20170628:2011,0.0,0.0,0.0,17.71,2.41,0.0
20170628:2111,0.0,0.0,0.0,17.38,2.34,0.0
20170628:2211,0.0,0.0,0.0,16.84,2.62,0.0
20170628:2311,0.0,0.0,0.0,16.11,2.34,0.0
20170629:0011,0.0,0.0,0.0,15.58,2.0,0.0
20170629:0111,0.0,0.0,0.0,15.22,1.93,0.0
20170629:0211,0.0,0.0,0.0,14.83,1.93,0.0
20170629:0311,0.0,0.0,0.0,14.64,1.86,0.0
20170629:0411,0.33,6.59,7.0,14.54,1.59,0.0
20170629:0511,35.41,58.08,15.14,15.49,1.59,0.0
20170629:0611,117.09,157.95,23.85,16.73,1.93,0.0
20170629:0711,249.59,316.4,32.78,17.47,1.72,0.0
20170629:0811,218.51,280.18,41.54,18.56,1.66,0.0
20170629:0911,181.42,237.34,49.58,19.96,1.59,0.0
20170629:1011,191.05,249.73,56.01,20.39,1.45,0.0
20170629:1111,255.79,331.19,59.55,21.22,1.1,0.0
20170629:1211,229.73,301.08,59.07,21.55,0.21,0.0
20170629:1311,248.3,318.69,54.75,20.48,2.21,0.0
20170629:1411,170.45,221.84,47.86,18.96,3.38,0.0
20170629:1511,154.19,201.45,39.59,18.09,4.0,0.0
20170629:1611,55.99,84.21,30.75,17.75,3.66,0.0
20170629:1711,14.13,30.01,21.84,17.41,3.17,0.0
20170629:1811,27.68,48.4,13.23,16.99,2.76,0.0
20170629:1911,0.69,7.54,5.26,16.66,1.72,0.0
20170629:2011,0.0,0.0,0.0,16.35,1.45,0.0
20170629:2111,0.0,0.0,0.0,16.13,1.38,0.0
20170629:2211,0.0,0.0,0.0,15.94,1.45,0.0
20170629:2311,0.0,0.0,0.0,15.76,1.59,0.0
20170630:0011,0.0,0.0,0.0,15.66,1.66,0.0
20170630:0111,0.0,0.0,0.0,15.51,1.79,0.0
20170630:0211,0.0,0.0,0.0,15.4,1.86,0.0
20170630:0311,0.0,0.0,0.0,15.33,2.0,0.0
20170630:0411,1.55,9.42,6.93,15.22,2.34,0.0
20170630:0511,20.61,38.72,15.07,15.2,2.55,0.0
20170630:0611,58.98,87.11,23.77,15.41,2.69,0.0
20170630:0711,49.43,75.5,32.7,15.72,3.72,0.0
20170630:0811,64.46,93.89,41.47,16.09,3.72,0.0
20170630:0911,165.89,213.91,49.51,16.5,3.79,0.0
20170630:1011,225.29,284.33,55.94,16.94,3.93,0.0
20170630:1111,252.92,317.11,59.49,17.21,4.34,0.0
20170630:1211,204.07,259.65,59.03,17.57,4.48,0.0
20170630:1311,117.34,156.8,54.72,16.46,3.93,0.0
20170630:1411,109.15,147.13,47.83,16.61,4.69,0.0
20170630:1511,104.18,141.32,39.57,16.61,4.41,0.0
20170630:1611,60.35,89.05,30.73,16.45,3.86,0.0
20170630:1711,29.32,50.33,21.82,16.01,3.1,0.0
20170630:1811,11.59,26.13,13.21,15.63,3.1,0.0
20170630:1911,0.71,7.54,5.24,14.87,3.52,0.0
20170630:2011,0.0,0.0,0.0,14.59,3.66,0.0
20170630:2111,0.0,0.0,0.0,14.27,4.14,0.0
20170630:2211,0.0,0.0,0.0,14.09,4.14,0.0
20170630:2311,0.0,0.0,0.0,14.0,4.07,0.0
20170701:0011,0.0,0.0,0.0,13.98,3.86,0.0
20170701:0111,0.0,0.0,0.0,13.94,3.45,0.0
20170701:0211,0.0,0.0,0.0,14.05,3.59,0.0
20170701:0311,0.0,0.0,0.0,14.27,3.31,0.0
20170701:0411,0.0,5.65,6.85,14.32,2.41,0.0
20170701:0511,5.98,17.42,14.99,14.64,1.93,0.0
20170701:0611,32.44,54.2,23.7,15.15,1.86,0.0
20170701:0711,144.83,188.87,32.63,15.65,2.69,0.0
20170701:0811,169.7,218.07,41.39,15.91,3.17,0.0
20170701:0911,166.45,213.91,49.43,16.05,4.34,0.0
20170701:1011,79.81,112.28,55.87,16.34,4.76,0.0
20170701:1111,110.54,149.06,59.42,17.14,4.9,0.0
20170701:1211,315.08,392.02,58.97,18.06,4.76,0.0
20170701:1311,753.96,939.96,54.68,18.71,4.97,0.0
20170701:1411,669.89,828.85,47.81,19.4,5.17,0.0
20170701:1511,526.5,648.36,39.55,19.53,4.97,0.0
20170701:1611,358.94,450.0,30.71,19.17,4.97,0.0
20170701:1711,166.9,228.32,21.8,18.38,4.76,0.0
20170701:1811,54.49,93.97,13.19,17.35,4.34,0.0
20170701:1911,5.08,16.01,5.21,16.2,4.14,0.0
20170701:2011,0.0,0.0,0.0,15.07,4.0,0.0
20170701:2111,0.0,0.0,0.0,14.26,3.66,0.0
20170701:2211,0.0,0.0,0.0,13.86,3.38,0.0
20170701:2311,0.0,0.0,0.0,13.59,3.24,0.0
20170702:0011,0.0,0.0,0.0,13.49,3.03,0.0
20170702:0111,0.0,0.0,0.0,13.16,2.83,0.0
20170702:0211,0.0,0.0,0.0,13.14,2.97,0.0
20170702:0311,0.0,0.0,0.0,13.29,3.31,0.0
20170702:0411,0.33,6.59,6.77,14.0,3.38,0.0
20170702:0511,73.23,107.77,14.91,14.79,3.59,0.0
20170702:0611,14.3,30.01,23.61,15.36,3.59,0.0
20170702:0711,73.42,104.54,32.55,15.75,3.38,0.0
20170702:0811,249.45,311.01,41.31,15.87,3.72,0.0
20170702:0911,312.05,385.54,49.35,16.17,3.93,0.0
20170702:1011,440.33,539.62,55.79,16.82,4.83,0.0
20170702:1111,108.04,146.16,59.35,17.36,5.45,0.0
20170702:1211,638.35,784.77,58.91,17.31,5.45,0.0
20170702:1311,298.74,370.71,54.64,17.61,5.52,0.0
20170702:1411,490.22,598.17,47.77,17.62,5.72,0.0
20170702:1511,477.8,580.26,39.53,17.16,5.79,0.0
20170702:1611,301.07,373.64,30.69,16.77,5.52,0.0
20170702:1711,183.83,254.21,21.77,16.33,5.1,0.0
20170702:1811,46.87,90.23,13.16,15.78,4.62,0.0
20170702:1911,11.78,26.38,5.18,15.34,4.07,0.0
20170702:2011,0.0,0.0,0.0,14.59,3.59,0.0
20170702:2111,0.0,0.0,0.0,13.94,3.24,0.0
20170702:2211,0.0,0.0,0.0,13.7,3.1,0.0
20170702:2311,0.0,0.0,0.0,13.3,3.03,0.0
20170703:0011,0.0,0.0,0.0,12.75,3.03,0.0
20170703:0111,0.0,0.0,0.0,12.49,3.1,0.0
20170703:0211,0.0,0.0,0.0,12.21,3.03,0.0
20170703:0311,0.0,0.0,0.0,11.94,3.03,0.0
20170703:0411,19.5,36.74,6.68,11.88,3.1,0.0
20170703:0511,72.26,105.48,14.82,12.44,3.17,0.0
20170703:0611,186.42,241.73,23.53,13.76,3.79,0.0
20170703:0711,365.79,447.18,32.46,14.95,4.55,0.0
20170703:0811,548.94,664.67,41.22,16.06,5.1,0.0
20170703:0911,673.44,822.91,49.26,17.64,5.93,0.0
20170703:1011,715.91,882.29,55.7,18.78,6.48,0.0
20170703:1111,432.07,533.33,59.27,19.84,6.97,0.0
20170703:1211,549.38,679.76,58.84,20.31,6.48,0.0
20170703:1311,188.6,243.92,54.59,20.75,6.69,0.0
20170703:1411,119.43,160.68,47.73,19.16,6.21,0.0
20170703:1511,184.07,236.95,39.49,19.29,6.28,0.0
20170703:1611,101.85,139.38,30.66,18.32,5.79,0.0
20170703:1711,117.72,159.43,21.74,17.7,5.52,0.0
20170703:1811,59.48,96.43,13.12,16.99,4.48,0.0
20170703:1911,1.11,8.48,5.14,16.06,4.9,0.0
20170703:2011,0.0,0.0,0.0,15.43,4.0,0.0
20170703:2111,0.0,0.0,0.0,15.03,3.66,0.0
20170703:2211,0.0,0.0,0.0,14.47,3.52,0.0
20170703:2311,0.0,0.0,0.0,14.12,3.45,0.0
20170704:0011,0.0,0.0,0.0,13.82,3.03,0.0
20170704:0111,0.0,0.0,0.0,13.3,2.76,0.0
20170704:0211,0.0,0.0,0.0,12.81,2.69,0.0
20170704:0311,0.0,0.0,0.0,12.17,2.62,0.0
20170704:0411,10.05,23.55,6.59,12.03,2.48,0.0
20170704:0511,75.99,118.99,14.73,12.71,2.21,0.0
20170704:0611,203.79,267.29,23.44,13.93,2.55,0.0
20170704:0711,0.0,0.0,0.0,15.01,3.79,0.0
20170704:0811,422.25,515.03,41.13,15.72,3.93,0.0
20170704:0911,478.59,586.1,49.17,16.48,4.14,0.0
20170704:1011,530.59,652.01,55.61,17.06,4.55,0.0
20170704:1111,402.9,497.4,59.18,17.38,4.28,0.0
20170704:1211,792.15,999.18,58.77,18.06,4.14,0.0
20170704:1311,729.78,914.46,54.53,18.38,4.14,0.0
20170704:1411,622.31,772.08,47.69,18.17,3.86,0.0
20170704:1511,417.98,516.16,39.45,18.02,3.66,0.0
20170704:1611,274.49,345.27,30.62,17.54,3.38,0.0
20170704:1711,120.41,162.83,21.71,16.96,3.1,0.0
20170704:1811,47.65,74.3,13.08,16.22,2.69,0.0
20170704:1911,0.0,3.77,5.09,15.56,2.34,0.0
20170704:2011,0.0,0.0,0.0,15.02,2.07,0.0
20170704:2111,0.0,0.0,0.0,14.67,1.72,0.0
20170704:2211,0.0,0.0,0.0,14.51,1.52,0.0
20170704:2311,0.0,0.0,0.0,14.31,1.38,0.0
20170705:0011,0.0,0.0,0.0,13.95,1.59,0.0
20170705:0111,0.0,0.0,0.0,13.34,1.72,0.0
20170705:0211,0.0,0.0,0.0,13.1,1.66,0.0
20170705:0311,0.0,0.0,0.0,12.92,1.72,0.0
20170705:0411,11.29,25.44,6.49,12.73,1.66,0.0
20170705:0511,14.48,30.01,14.64,12.85,1.66,0.0
20170705:0611,62.8,90.99,23.34,13.16,1.79,0.0
20170705:0711,124.51,164.58,32.28,14.91,2.41,0.0
20170705:0811,152.66,198.57,41.04,15.75,1.93,0.0
20170705:0911,267.08,336.45,49.07,16.7,1.66,0.0
20170705:1011,139.62,184.87,55.51,17.51,1.45,0.0
20170705:1111,494.54,630.69,59.09,18.51,1.17,0.0
20170705:1211,571.48,741.47,58.69,19.15,0.83,0.0
20170705:1311,287.79,367.87,54.46,19.56,1.17,0.0
20170705:1411,289.33,366.91,47.64,19.63,2.28,0.0
20170705:1511,411.51,512.47,39.41,19.21,3.17,0.0
20170705:1611,335.99,422.59,30.58,18.57,3.59,0.0
20170705:1711,181.68,254.95,21.66,18.03,3.45,0.0
20170705:1811,46.67,73.16,13.04,17.18,3.1,0.0
20170705:1911,3.99,14.13,5.04,16.29,3.31,0.0
20170705:2011,0.0,0.0,0.0,15.47,2.9,0.0
20170705:2111,0.0,0.0,0.0,14.64,2.55,0.0
20170705:2211,0.0,0.0,0.0,13.95,2.28,0.0
20170705:2311,0.0,0.0,0.0,13.41,2.0,0.0
20170706:0011,0.0,0.0,0.0,12.92,1.79,0.0
20170706:0111,0.0,0.0,0.0,12.69,1.66,0.0
20170706:0211,0.0,0.0,0.0,12.53,1.72,0.0
20170706:0311,0.0,0.0,0.0,12.31,1.86,0.0
20170706:0411,20.16,37.68,6.39,12.12,1.86,0.0
20170706:0511,60.51,115.55,14.54,12.88,1.66,0.0
20170706:0611,217.79,291.96,23.25,14.27,1.86,0.0
20170706:0711,400.97,499.11,32.18,15.67,2.0,0.0
20170706:0811,551.43,688.61,40.94,17.16,2.0,0.0
20170706:0911,652.33,831.17,48.97,18.5,1.93,0.0
20170706:1011,723.89,948.64,55.41,19.77,1.52,0.0
20170706:1111,633.27,839.28,58.98,20.77,0.69,0.0
20170706:1211,621.9,828.46,58.6,21.51,0.55,0.0
20170706:1311,619.14,815.0,54.39,22.21,1.17,0.0
20170706:1411,604.03,785.49,47.58,22.9,1.72,0.0
20170706:1511,417.81,536.07,39.36,23.16,1.79,0.0
20170706:1611,291.58,379.51,30.53,23.25,1.72,0.0
20170706:1711,178.29,258.24,21.61,23.09,1.93,0.0
20170706:1811,49.88,79.63,12.98,22.28,1.86,0.0
20170706:1911,8.35,21.67,4.98,20.92,2.69,0.0
20170706:2011,0.0,0.0,0.0,19.69,2.76,0.0
20170706:2111,0.0,0.0,0.0,18.88,2.76,0.0
20170706:2211,0.0,0.0,0.0,18.2,2.83,0.0
20170706:2311,0.0,0.0,0.0,17.75,2.83,0.0
20170707:0011,0.0,0.0,0.0,17.46,2.83,0.0
20170707:0111,0.0,0.0,0.0,17.16,2.62,0.0
20170707:0211,0.0,0.0,0.0,16.97,2.69,0.0
20170707:0311,0.0,0.0,0.0,16.67,2.55,0.0
20170707:0411,14.95,31.09,6.29,16.54,2.0,0.0
20170707:0511,70.87,107.28,14.43,16.63,1.72,0.0
20170707:0611,80.42,114.04,23.14,17.07,0.83,0.0
20170707:0711,219.94,282.73,32.07,20.1,2.9,0.0
20170707:0811,291.77,370.82,40.83,20.69,2.41,0.0
20170707:0911,430.98,551.11,48.86,21.79,1.72,0.0
20170707:1011,560.49,731.94,55.3,22.93,1.45,0.0
20170707:1111,475.8,617.86,58.88,23.72,1.72,0.0
20170707:1211,593.53,776.02,58.51,23.89,2.07,0.0
20170707:1311,338.34,436.58,54.32,23.97,2.28,0.0
20170707:1411,495.23,634.01,47.51,23.48,2.62,0.0
20170707:1511,110.11,152.93,39.3,22.95,2.28,0.0
20170707:1611,228.7,299.0,30.48,22.73,1.72,0.0
20170707:1711,100.76,142.11,21.56,22.41,2.07,0.0
20170707:1811,38.09,63.12,12.93,21.5,2.14,0.0
20170707:1911,7.77,20.73,4.91,20.78,2.14,0.0
20170707:2011,0.0,0.0,0.0,19.66,2.14,0.0
20170707:2111,0.0,0.0,0.0,18.62,2.14,0.0
20170707:2211,0.0,0.0,0.0,17.64,2.07,0.0
20170707:2311,0.0,0.0,0.0,16.88,1.79,0.0
20170708:0011,0.0,0.0,0.0,16.57,1.72,0.0
20170708:0111,0.0,0.0,0.0,16.18,2.14,0.0
20170708:0211,0.0,0.0,0.0,16.03,2.48,0.0
20170708:0311,0.0,0.0,0.0,15.78,2.55,0.0
20170708:0411,0.0,5.65,6.17,15.81,2.48,0.0
20170708:0511,65.47,98.19,14.32,16.23,2.76,0.0
20170708:0611,123.36,165.74,23.03,17.04,2.83,0.0
20170708:0711,382.86,479.37,31.97,17.93,2.69,0.0
20170708:0811,371.93,461.66,40.72,18.44,3.45,0.0
20170708:0911,107.46,147.13,48.75,19.44,3.52,0.0
20170708:1011,98.83,137.45,55.18,20.52,3.38,0.0
20170708:1111,405.59,510.66,58.77,20.9,3.66,0.0
20170708:1211,487.33,607.61,58.41,19.47,4.07,0.0
20170708:1311,383.51,478.12,54.23,19.49,4.21,0.0
20170708:1411,342.97,427.81,47.44,19.38,4.21,0.0
20170708:1511,458.84,566.58,39.24,18.92,4.14,0.0
20170708:1611,349.49,438.72,30.42,18.46,3.86,0.0
20170708:1711,125.85,170.72,21.5,17.98,3.38,0.0
20170708:1811,32.1,54.2,12.86,17.4,2.97,0.0
20170708:1911,1.1,8.48,4.84,16.71,2.41,0.0
20170708:2011,0.0,0.0,0.0,16.15,2.14,0.0
20170708:2111,0.0,0.0,0.0,15.62,2.07,0.0
20170708:2211,0.0,0.0,0.0,15.04,1.93,0.0
20170708:2311,0.0,0.0,0.0,14.75,1.66,0.0
20170709:0011,0.0,0.0,0.0,14.15,1.38,0.0
20170709:0111,0.0,0.0,0.0,13.44,1.17,0.0
20170709:0211,0.0,0.0,0.0,12.88,1.17,0.0
20170709:0311,0.0,0.0,0.0,12.17,1.31,0.0
20170709:0411,16.01,32.03,6.06,11.92,1.31,0.0
20170709:0511,60.98,112.75,14.21,12.89,1.1,0.0
20170709:0611,218.34,295.0,22.92,14.68,1.24,0.0
20170709:0711,396.43,495.42,31.86,15.52,1.52,0.0
20170709:0811,385.74,481.84,40.61,16.47,1.24,0.0
20170709:0911,633.25,808.23,48.63,17.32,1.38,0.0
20170709:1011,752.28,980.99,55.06,18.4,1.66,0.0
20170709:1111,805.19,1067.11,58.65,19.49,1.72,0.0
20170709:1211,793.53,1061.48,58.3,20.38,1.45,0.0
20170709:1311,727.66,965.49,54.14,20.99,1.31,0.0
20170709:1411,636.52,830.37,47.37,21.28,1.31,0.0
20170709:1511,488.17,626.18,39.17,21.43,1.31,0.0
20170709:1611,355.66,459.11,30.35,21.26,1.59,0.0
20170709:1711,174.86,245.33,21.43,20.66,2.55,0.0
20170709:1811,58.97,94.45,12.79,19.33,3.17,0.0
20170709:1911,2.92,12.25,4.77,18.2,3.03,0.0
20170709:2011,0.0,0.0,0.0,16.86,2.76,0.0
20170709:2111,0.0,0.0,0.0,15.93,2.55,0.0
20170709:2211,0.0,0.0,0.0,15.29,2.21,0.0
20170709:2311,0.0,0.0,0.0,14.87,2.14,0.0
20170710:0011,0.0,0.0,0.0,14.76,2.14,0.0
20170710:0111,0.0,0.0,0.0,14.59,2.21,0.0
20170710:0211,0.0,0.0,0.0,14.64,2.28,0.0
20170710:0311,0.0,0.0,0.0,14.75,2.41,0.0
20170710:0411,0.0,4.71,5.94,14.81,2.48,0.0
20170710:0511,24.22,43.56,14.09,15.32,2.41,0.0
20170710:0611,25.6,45.49,22.81,16.05,2.41,0.0
20170710:0711,90.73,125.83,31.74,16.81,2.48,0.0
20170710:0811,190.6,245.0,40.49,17.63,2.34,0.0
20170710:0911,294.95,372.57,48.51,18.6,2.0,0.0
20170710:1011,606.8,776.03,54.93,19.16,1.86,0.0
20170710:1111,687.29,895.07,58.52,20.39,1.86,0.0
20170710:1211,683.08,896.58,58.18,21.75,1.79,0.0
20170710:1311,511.52,661.85,54.04,22.31,1.52,0.0
20170710:1411,340.55,438.64,47.28,22.73,1.45,0.0
20170710:1511,281.65,363.63,39.1,22.75,1.59,0.0
20170710:1611,195.17,257.17,30.28,22.67,1.79,0.0
20170710:1711,174.46,252.32,21.36,22.34,1.59,0.0
